cdscod;cds;cdscod_cds;adcod;ad;adcod_ad;n_studenti;trial_error;rank_trial_error
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D122;CLINICA CARDIO-POLMONARE;I0201D122 - CLINICA CARDIO-POLMONARE;54;0.222;7
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D102;TECNICHE ISPETTIVE E OSSERVAZIONALI;I0201D102 - TECNICHE ISPETTIVE E OSSERVAZIONALI;60;0.208;8
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D117;RIABILITAZIONE COGNITIVA;I0201D117 - RIABILITAZIONE COGNITIVA;51;0.196;9
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D111;CLINICA DELL?APPARATO OSTEOARTICOLARE;I0201D111 - CLINICA DELL?APPARATO OSTEOARTICOLARE;54;0.185;10
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D116;VALUTAZIONE TRATTAMENTO DEL SISTEMA DI MOVIMENTO;I0201D116 - VALUTAZIONE TRATTAMENTO DEL SISTEMA DI MOVIMENTO;50;0.15;11
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D103;METODOLOGIA DELLA RIABILITAZIONE;I0201D103 - METODOLOGIA DELLA RIABILITAZIONE;59;0.136;12
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D108;NEUROPSICHIATRIA NEUROFISIOLOGIA E SVILUPPO;I0201D108 - NEUROPSICHIATRIA NEUROFISIOLOGIA E SVILUPPO;54;0.13;13
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D119;RESPONSABILITA? PROFESSIONALI FORMATIVE E GESTIONALI ED ORGANIZZAZIONE SANITARIA;I0201D119 - RESPONSABILITA? PROFESSIONALI FORMATIVE E GESTIONALI ED ORGANIZZAZIONE SANITARIA;52;0.058;14
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D107;TIROCINIO I;I0201D107 - TIROCINIO I;60;0.025;15
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D105;FONDAMENTI FISIOPATOLOGICI;I0201D105 - FONDAMENTI FISIOPATOLOGICI;59;0.017;16
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D118;TECNICHE SPECIALISTICHE;I0201D118 - TECNICHE SPECIALISTICHE;52;0.01;17
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D120;TIROCINIO III;I0201D120 - TIROCINIO III;52;0.0;18
I0201D;FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D - FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA);I0201D114;TIROCINIO II;I0201D114 - TIROCINIO II;54;0.0;18
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D101;CINESIOLOGIA;I0202D101 - CINESIOLOGIA;29;0.879;1
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D121;BASI DEL MOVIMENTO;I0202D121 - BASI DEL MOVIMENTO;29;0.862;2
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D118;SCIENZE PSICOMOTORIE E RIABILITATIVE 2;I0202D118 - SCIENZE PSICOMOTORIE E RIABILITATIVE 2;23;0.652;3
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D005;SCIENZE STATISTICHE E SOCIOPSICOPEDAGOGICHE;I0202D005 - SCIENZE STATISTICHE E SOCIOPSICOPEDAGOGICHE;28;0.589;4
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D103;SCIENZE PSICOMOTORIE E RIABILITATIVE 1;I0202D103 - SCIENZE PSICOMOTORIE E RIABILITATIVE 1;29;0.19;5
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D109;SCIENZE NEUROPSICOLOGICHE E PEDAGOGICHE;I0202D109 - SCIENZE NEUROPSICOLOGICHE E PEDAGOGICHE;23;0.065;6
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D113;NEUROPSICHIATRIA INFANTILE E SCIENZE PEDIATRICHE;I0202D113 - NEUROPSICHIATRIA INFANTILE E SCIENZE PEDIATRICHE;21;0.048;7
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D105;TIROCINIO 1;I0202D105 - TIROCINIO 1;28;0.036;8
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D120;NEUROLOGIA E NEUROPSICHIATRIA INFANTILE;I0202D120 - NEUROLOGIA E NEUROPSICHIATRIA INFANTILE;23;0.022;9
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D122;SCIENZE NEUROPSICHIATRICHE INFANTILI;I0202D122 - SCIENZE NEUROPSICHIATRICHE INFANTILI;29;0.0;10
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D119;SCIENZE NEUROLOGICHE E NEUROCHIRURGICHE INFANTILI;I0202D119 - SCIENZE NEUROLOGICHE E NEUROCHIRURGICHE INFANTILI;23;0.0;10
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D117;SCIENZE MEDICO CHIRURGICHE E CLINICHE SPECIALISTICHE;I0202D117 - SCIENZE MEDICO CHIRURGICHE E CLINICHE SPECIALISTICHE;23;0.0;10
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D116;TIROCINIO 3;I0202D116 - TIROCINIO 3;20;0.0;10
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D115;RESPONSABILITA? PROFESSIONALI FORMATIVE E GESTIONALI ED ORGANIZZAZIONE SANITARIA;I0202D115 - RESPONSABILITA? PROFESSIONALI FORMATIVE E GESTIONALI ED ORGANIZZAZIONE SANITARIA;20;0.0;10
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D114;SCIENZE PSICOMOTORIE E RIABILITATIVE 3;I0202D114 - SCIENZE PSICOMOTORIE E RIABILITATIVE 3;20;0.0;10
I0202D;TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D - TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA);I0202D014;TIROCINIO 2;I0202D014 - TIROCINIO 2;23;0.0;10
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D003;ORGANI E FUNZIONI;I0301D003 - ORGANI E FUNZIONI;27;2.926;1
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D001;SCIENZE PROPEDEUTICHE;I0301D001 - SCIENZE PROPEDEUTICHE;25;2.52;2
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D002;SCIENZE BIOMEDICHE;I0301D002 - SCIENZE BIOMEDICHE;27;1.796;3
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D007;PATOLOGIA;I0301D007 - PATOLOGIA;23;0.783;4
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D031;ELEMENTI D'IGIENE DELLA NUTRIZIONE E DELLE COMUNITA' E DI MALATTIE ODONTOSTOMATOLOGICHE;I0301D031 - ELEMENTI D'IGIENE DELLA NUTRIZIONE E DELLE COMUNITA' E DI MALATTIE ODONTOSTOMATOLOGICHE;23;0.587;5
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D015;SANITA' PUBBLICA E MANAGEMENT SANITARIO;I0301D015 - SANITA' PUBBLICA E MANAGEMENT SANITARIO;25;0.2;6
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D013;DISCIPLINE CARATTERIZZANTI;I0301D013 - DISCIPLINE CARATTERIZZANTI;25;0.2;6
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D016;TIROCINIO 3;I0301D016 - TIROCINIO 3;21;0.143;7
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D010;SCIENZE CLINICHE;I0301D010 - SCIENZE CLINICHE;22;0.136;8
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D004;PREVENZIONE SANITARIA;I0301D004 - PREVENZIONE SANITARIA;25;0.12;9
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D032;ELEMENTI DI MALATTIE ODONTOSTOMATOLOGICHE;I0301D032 - ELEMENTI DI MALATTIE ODONTOSTOMATOLOGICHE;23;0.0;10
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D014;DISCIPLINE ODONTOSTOMATOLOGICHE;I0301D014 - DISCIPLINE ODONTOSTOMATOLOGICHE;25;0.0;10
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D012;TIROCINIO 2;I0301D012 - TIROCINIO 2;23;0.0;10
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D008;FARMACOLOGIA;I0301D008 - FARMACOLOGIA;23;0.0;10
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D006;TIROCINIO 1;I0301D006 - TIROCINIO 1;24;0.0;10
I0301D;IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D - IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE);I0301D005;FISIOPATOLOGIA ODONTOSTOMATOLOGICA E PRINCIPI DI PREVENZIONE ORO-DENTALE;I0301D005 - FISIOPATOLOGIA ODONTOSTOMATOLOGICA E PRINCIPI DI PREVENZIONE ORO-DENTALE;24;0.0;10
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D003;ORGANI E FUNZIONI;I0302D003 - ORGANI E FUNZIONI;28;3.268;1
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D001;SCIENZE PROPEDEUTICHE;I0302D001 - SCIENZE PROPEDEUTICHE;26;2.442;2
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D002;SCIENZE BIOMEDICHE;I0302D002 - SCIENZE BIOMEDICHE;28;1.589;3
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D009;MICROBIOLOGIA CLINICA;I0302D009 - MICROBIOLOGIA CLINICA;25;0.84;4
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D005;ANALISI BIOCHIMICO-CLINICHE;I0302D005 - ANALISI BIOCHIMICO-CLINICHE;22;0.727;5
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D011;FARMACOLOGIA E TOSSICOLOGIA;I0302D011 - FARMACOLOGIA E TOSSICOLOGIA;25;0.64;6
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D019;SANITA' PUBBLICA E MANAGEMENT SANITARIO;I0302D019 - SANITA' PUBBLICA E MANAGEMENT SANITARIO;23;0.522;7
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D007;PATOLOGIA;I0302D007 - PATOLOGIA;26;0.519;8
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D008;SCIENZE DI LABORATORIO;I0302D008 - SCIENZE DI LABORATORIO;26;0.365;9
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D015;BIOLOGIA MOLECOLARE CLINICA;I0302D015 - BIOLOGIA MOLECOLARE CLINICA;23;0.261;10
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D004;PREVENZIONE SANITARIA;I0302D004 - PREVENZIONE SANITARIA;24;0.125;11
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D010;SCIENZE CLINICHE;I0302D010 - SCIENZE CLINICHE;25;0.04;12
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D020;TIROCINIO 3;I0302D020 - TIROCINIO 3;22;0.0;13
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D013;TIROCINIO 2;I0302D013 - TIROCINIO 2;25;0.0;13
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D012;ANATOMIA PATOLOGICA;I0302D012 - ANATOMIA PATOLOGICA;25;0.0;13
I0302D;TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D - TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO);I0302D006;TIROCINIO 1;I0302D006 - TIROCINIO 1;24;0.0;13
