cdscod;cds;cdscod_cds;adcod;ad;adcod_ad;voto_medio_norm;ratio_promossi_iscritti;rating;rank_best;rank_worst
F8701N;PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI;F8701N - PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI;F8701N008;DIRITTO DEGLI STRANIERI;F8701N008 - DIRITTO DEGLI STRANIERI;0.645;0.739;0.6732;8;1
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N020;SOCIOLOGIA DEI SISTEMI LAVORATIVI;F8801N020 - SOCIOLOGIA DEI SISTEMI LAVORATIVI;0.935;1.0;0.9545;1;11
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N013;POLITICHE URBANE;F8801N013 - POLITICHE URBANE;0.931;1.0;0.9517;2;10
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N044;SOCIOLOGIA DEI PROCESSI TERRITORIALI;F8801N044 - SOCIOLOGIA DEI PROCESSI TERRITORIALI;0.865;1.0;0.9055;3;9
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N001;METODOLOGIA DELLA RICERCA SOCIALE;F8801N001 - METODOLOGIA DELLA RICERCA SOCIALE;0.838;1.0;0.8866;4;8
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N038;COESIONE SOCIALE;F8801N038 - COESIONE SOCIALE;0.853;0.893;0.865;5;7
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N045;GENERI E GENERAZIONI;F8801N045 - GENERI E GENERAZIONI;0.825;0.909;0.8502;6;6
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N003;DIRITTI E CITTADINANZA EUROPEA;F8801N003 - DIRITTI E CITTADINANZA EUROPEA;0.854;0.8;0.8378;7;5
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N042;GEOGRAFIA POLITICA;F8801N042 - GEOGRAFIA POLITICA;0.788;0.833;0.8015;8;4
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N041;GOVERNANCE E SISTEMI LOCALI DI WELFARE;F8801N041 - GOVERNANCE E SISTEMI LOCALI DI WELFARE;0.817;0.625;0.7594;9;3
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N037;CORSI DI VITA E SCELTE COLLETTIVE;F8801N037 - CORSI DI VITA E SCELTE COLLETTIVE;0.656;1.0;0.7592;10;2
F8801N;SOCIOLOGIA;F8801N - SOCIOLOGIA;F8801N016;ECONOMIA DEL TERRITORIO E DELLO SVILUPPO;F8801N016 - ECONOMIA DEL TERRITORIO E DELLO SVILUPPO;0.53;1.0;0.671;11;1
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P032;UBIQUITOUS E CONTEXT-AWARE COMPUTING;F9201P032 - UBIQUITOUS E CONTEXT-AWARE COMPUTING;0.983;0.938;0.9695;1;21
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P028;LABORATORIO DI PROGETTAZIONE;F9201P028 - LABORATORIO DI PROGETTAZIONE;1.0;0.667;0.9001;2;20
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P201;ELEMENTI DI INFORMATICA;F9201P201 - ELEMENTI DI INFORMATICA;0.89;0.85;0.878;3;19
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P022;ATTEGGIAMENTI E OPINIONI;F9201P022 - ATTEGGIAMENTI E OPINIONI;0.825;1.0;0.8775;4;18
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P006;PSICOFISICA E PERCEZIONE;F9201P006 - PSICOFISICA E PERCEZIONE;0.939;0.714;0.8715;5;17
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P007;ERGONOMIA COGNITIVA;F9201P007 - ERGONOMIA COGNITIVA;0.95;0.667;0.8651;6;16
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P034;INFORMATICA PER L'ORGANIZZAZIONE;F9201P034 - INFORMATICA PER L'ORGANIZZAZIONE;0.875;0.8;0.8525;7;15
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P026;SISTEMI INFORMATIVI;F9201P026 - SISTEMI INFORMATIVI;0.917;0.636;0.8327;8;14
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P204;ELABORAZIONE DI DATI MULTIMEDIALI;F9201P204 - ELABORAZIONE DI DATI MULTIMEDIALI;1.0;0.333;0.7999;9;13
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P203;WEB MARKETING;F9201P203 - WEB MARKETING;0.813;0.744;0.7923;10;12
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P025;STRUMENTI E APPLICAZIONI DEL WEB;F9201P025 - STRUMENTI E APPLICAZIONI DEL WEB;0.79;0.746;0.7768;11;11
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P202;PSICOLOGIA COGNITIVA PER LA COMUNICAZIONE;F9201P202 - PSICOLOGIA COGNITIVA PER LA COMUNICAZIONE;0.79;0.714;0.7672;12;10
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P030;TECNOLOGIE E APPLICAZIONI DEI SISTEMI DISTRIBUITI;F9201P030 - TECNOLOGIE E APPLICAZIONI DEI SISTEMI DISTRIBUITI;0.694;0.857;0.7429;13;9
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P039;DATA WAREHOUSE;F9201P039 - DATA WAREHOUSE;0.767;0.667;0.737;14;8
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P100;COGNIZIONE E LINGUAGGIO;F9201P100 - COGNIZIONE E LINGUAGGIO;0.779;0.603;0.7262;15;7
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P200;COMUNICAZIONE DIGITALE;F9201P200 - COMUNICAZIONE DIGITALE;0.858;0.333;0.7005;16;6
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P008;DIRITTO DELL'INFORMAZIONE, DELLA COMUNICAZIONE E DELL'INFORMATICA;F9201P008 - DIRITTO DELL'INFORMAZIONE, DELLA COMUNICAZIONE E DELL'INFORMATICA;0.645;0.717;0.6666;17;5
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P033;INTELLIGENZA ARTIFICIALE;F9201P033 - INTELLIGENZA ARTIFICIALE;0.767;0.417;0.662;18;4
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P021;PSICOLOGIA DELLE INFLUENZE SOCIALI;F9201P021 - PSICOLOGIA DELLE INFLUENZE SOCIALI;0.548;0.875;0.6461;19;3
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P004;COMUNICAZIONE VISIVA E DESIGN DELLE INTERFACCE;F9201P004 - COMUNICAZIONE VISIVA E DESIGN DELLE INTERFACCE;0.505;0.62;0.5395;20;2
F9201P;TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P - TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;F9201P009;PSICOLOGIA DEI CONSUMI;F9201P009 - PSICOLOGIA DEI CONSUMI;0.547;0.442;0.5155;21;1
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R038;LETTERATURA PER L'INFANZIA CON LABORATORIO E AMBIENTI DIGITALI PER LA FORMAZIONE;G8501R038 - LETTERATURA PER L'INFANZIA CON LABORATORIO E AMBIENTI DIGITALI PER LA FORMAZIONE;0.924;1.0;0.9468;1;29
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R028;MUSICA E DIDATTICA DELLA MUSICA CON LABORATORIO;G8501R028 - MUSICA E DIDATTICA DELLA MUSICA CON LABORATORIO;0.913;0.853;0.895;2;28
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R013;PEDAGOGIA DEL CORPO CON LABORATORIO;G8501R013 - PEDAGOGIA DEL CORPO CON LABORATORIO;0.905;0.798;0.8729;3;27
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R019;TECNOLOGIE PER LA DIDATTICA;G8501R019 - TECNOLOGIE PER LA DIDATTICA;0.899;0.809;0.872;4;26
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R030;PSICOPATOLOGIA DELLO SVILUPPO;G8501R030 - PSICOPATOLOGIA DELLO SVILUPPO;0.845;0.87;0.8525;5;25
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R003;PSICOLOGIA DELLO SVILUPPO CON LABORATORIO;G8501R003 - PSICOLOGIA DELLO SVILUPPO CON LABORATORIO;0.861;0.81;0.8457;6;24
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R021;EDUCAZIONE ALL'IMMAGINE CON LABORATORIO;G8501R021 - EDUCAZIONE ALL'IMMAGINE CON LABORATORIO;0.875;0.753;0.8384;7;23
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R010;DIDATTICA GENERALE CON LABORATORIO;G8501R010 - DIDATTICA GENERALE CON LABORATORIO;0.798;0.794;0.7968;8;22
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R027;STORIA E DIDATTICA DELLA STORIA 2;G8501R027 - STORIA E DIDATTICA DELLA STORIA 2;0.761;0.875;0.7952;9;21
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R040;PEDAGOGIA SPECIALE CON LABORATORI;G8501R040 - PEDAGOGIA SPECIALE CON LABORATORI;0.798;0.733;0.7785;10;20
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R014;GEOGRAFIA E DIDATTICA DELLA GEOGRAFIA CON LABORATORIO;G8501R014 - GEOGRAFIA E DIDATTICA DELLA GEOGRAFIA CON LABORATORIO;0.772;0.791;0.7777;11;19
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R039;MEDIAZIONE DIDATTICA E STRATEGIE DI GRUPPO CON LABORATORIO E LEGISLAZIONE SCOLASTICA;G8501R039 - MEDIAZIONE DIDATTICA E STRATEGIE DI GRUPPO CON LABORATORIO E LEGISLAZIONE SCOLASTICA;0.792;0.744;0.7776;12;18
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R011;LETTERATURA ITALIANA CON LABORATORIO;G8501R011 - LETTERATURA ITALIANA CON LABORATORIO;0.738;0.831;0.7659;13;17
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R029;PSICOLOGIA DELLE DISABILITA' E DELL'INTEGRAZIONE;G8501R029 - PSICOLOGIA DELLE DISABILITA' E DELL'INTEGRAZIONE;0.698;0.893;0.7565;14;16
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R024;PEDAGOGIA INTERCULTURALE;G8501R024 - PEDAGOGIA INTERCULTURALE;0.785;0.683;0.7544;15;15
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R005;STORIA E DIDATTICA DELLA STORIA 1;G8501R005 - STORIA E DIDATTICA DELLA STORIA 1;0.819;0.546;0.7371;16;14
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R016;PROGETTAZIONE DIDATTICA E VALUTAZIONE CON LABORATORIO;G8501R016 - PROGETTAZIONE DIDATTICA E VALUTAZIONE CON LABORATORIO;0.669;0.834;0.7185;17;13
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R009;SOCIOLOGIA DELL'EDUCAZIONE;G8501R009 - SOCIOLOGIA DELL'EDUCAZIONE;0.643;0.877;0.7132;18;12
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R041;DIDATTICA DELLA LETTURA E DELLA SCRITTURA CON LABORATORI E METODOLOGIA DELLA RICERCA PEDAGOGICA;G8501R041 - DIDATTICA DELLA LETTURA E DELLA SCRITTURA CON LABORATORI E METODOLOGIA DELLA RICERCA PEDAGOGICA;0.724;0.681;0.7111;19;11
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R001;PEDAGOGIA GENERALE CON LABORATORIO;G8501R001 - PEDAGOGIA GENERALE CON LABORATORIO;0.704;0.692;0.7004;20;10
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R037;DIDATTICA DELLA LETTERATURA E DIDATTICA DELLA LINGUA ITALIANA COME L2 CON LABORATORIO;G8501R037 - DIDATTICA DELLA LETTERATURA E DIDATTICA DELLA LINGUA ITALIANA COME L2 CON LABORATORIO;0.757;0.54;0.6919;21;9
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R018;BIOLOGIA: FONDAMENTI E DIDATTICA CON LABORATORIO;G8501R018 - BIOLOGIA: FONDAMENTI E DIDATTICA CON LABORATORIO;0.595;0.834;0.6667;22;8
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R002;STORIA DELLA PEDAGOGIA E DELLE ISTITUZIONI EDUCATIVE;G8501R002 - STORIA DELLA PEDAGOGIA E DELLE ISTITUZIONI EDUCATIVE;0.623;0.73;0.6551;23;7
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R017;FISICA E DIDATTICA DELLA FISICA CON LABORATORIO;G8501R017 - FISICA E DIDATTICA DELLA FISICA CON LABORATORIO;0.633;0.66;0.6411;24;6
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R036;CHIMICA E DIDATTICA DELLA BIOLOGIA;G8501R036 - CHIMICA E DIDATTICA DELLA BIOLOGIA;0.598;0.568;0.589;25;5
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R023;DIDATTICA DELLA MATEMATICA CON LABORATORIO;G8501R023 - DIDATTICA DELLA MATEMATICA CON LABORATORIO;0.553;0.603;0.568;26;4
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R004;LINGUISTICA ITALIANA;G8501R004 - LINGUISTICA ITALIANA;0.494;0.536;0.5066;27;3
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R006;ISTITUZIONI DI MATEMATICHE;G8501R006 - ISTITUZIONI DI MATEMATICHE;0.424;0.65;0.4918;28;2
G8501R;SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R - SCIENZE DELLA FORMAZIONE PRIMARIA;G8501R012;ISTITUZIONI E DIDATTICA DELLA MATEMATICA CON LABORATORIO;G8501R012 - ISTITUZIONI E DIDATTICA DELLA MATEMATICA CON LABORATORIO;0.542;0.339;0.4811;29;1
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D026;PSICHIATRIA E PSICOLOGIA CLINICA;H4101D026 - PSICHIATRIA E PSICOLOGIA CLINICA;0.949;1.0;0.9643;1;28
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D028;CLINICA ORTOPEDICA E TRAUMATOLOGICA;H4101D028 - CLINICA ORTOPEDICA E TRAUMATOLOGICA;0.941;0.949;0.9434;2;27
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D030;OSTETRICIA E GINECOLOGIA;H4101D030 - OSTETRICIA E GINECOLOGIA;0.948;0.842;0.9162;3;26
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D037;PEDIATRIA;H4101D037 - PEDIATRIA;0.927;0.81;0.8919;4;25
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D025;MALATTIE DEL SISTEMA NERVOSO;H4101D025 - MALATTIE DEL SISTEMA NERVOSO;0.904;0.802;0.8734;5;24
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D034;URGENZE ED EMERGENZE MEDICO CHIRURGICHE;H4101D034 - URGENZE ED EMERGENZE MEDICO CHIRURGICHE;0.904;0.763;0.8617;6;23
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D027;SPECIALITA' MEDICO CHIRURGICHE;H4101D027 - SPECIALITA' MEDICO CHIRURGICHE;0.884;0.8;0.8588;7;22
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D035;CLINICA MEDICA;H4101D035 - CLINICA MEDICA;0.879;0.796;0.8541;8;21
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D031;MEDICINA LEGALE;H4101D031 - MEDICINA LEGALE;0.846;0.815;0.8367;9;20
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D019;STATISTICA MEDICA;H4101D019 - STATISTICA MEDICA;0.86;0.763;0.8309;10;19
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D029;CLINICA DERMATOLOGICA;H4101D029 - CLINICA DERMATOLOGICA;0.862;0.754;0.8296;11;18
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D020;DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA;H4101D020 - DIAGNOSTICA PER IMMAGINI E RADIOTERAPIA;0.849;0.74;0.8163;12;17
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D014;SEMEIOTICA E SISTEMATICA 2;H4101D014 - SEMEIOTICA E SISTEMATICA 2;0.874;0.665;0.8113;13;16
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D033;CLINICA CHIRURGICA;H4101D033 - CLINICA CHIRURGICA;0.868;0.643;0.8005;14;15
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D018;SEMEIOTICA E SISTEMATICA 3;H4101D018 - SEMEIOTICA E SISTEMATICA 3;0.87;0.598;0.7884;15;14
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D013;SEMEIOTICA E SISTEMATICA 1;H4101D013 - SEMEIOTICA E SISTEMATICA 1;0.881;0.57;0.7877;16;13
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D004;BIOLOGIA E GENETICA;H4101D004 - BIOLOGIA E GENETICA;0.83;0.642;0.7736;17;12
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D006;CHIMICA BIOLOGICA E BIOLOGIA MOLECOLARE;H4101D006 - CHIMICA BIOLOGICA E BIOLOGIA MOLECOLARE;0.795;0.698;0.7659;18;11
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D254;MEDICINA E SOCIETA';H4101D254 - MEDICINA E SOCIETA';0.783;0.714;0.7623;19;10
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D256;MICROBIOLOGIA MEDICA;H4101D256 - MICROBIOLOGIA MEDICA;0.736;0.758;0.7426;20;9
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D038;PATOLOGIA GENERALE E IMMUNOLOGIA;H4101D038 - PATOLOGIA GENERALE E IMMUNOLOGIA;0.773;0.658;0.7385;21;8
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D002;ANATOMIA E ISTOLOGIA UMANA;H4101D002 - ANATOMIA E ISTOLOGIA UMANA;0.78;0.628;0.7344;22;7
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D022;ANATOMIA PATOLOGICA;H4101D022 - ANATOMIA PATOLOGICA;0.763;0.665;0.7336;23;6
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D039;DIAGNOSTICA DI LABORATORIO;H4101D039 - DIAGNOSTICA DI LABORATORIO;0.802;0.464;0.7006;24;5
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D252;SCIENZE PROPEDEUTICHE;H4101D252 - SCIENZE PROPEDEUTICHE;0.684;0.672;0.6804;25;4
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D040;FARMACOLOGIA;H4101D040 - FARMACOLOGIA;0.769;0.457;0.6754;26;3
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D021;SANITA' PUBBLICA, IGIENE E MEDICINA DEL LAVORO;H4101D021 - SANITA' PUBBLICA, IGIENE E MEDICINA DEL LAVORO;0.731;0.456;0.6485;27;2
H4101D;MEDICINA E CHIRURGIA;H4101D - MEDICINA E CHIRURGIA;H4101D253;FISIOLOGIA UMANA;H4101D253 - FISIOLOGIA UMANA;0.734;0.38;0.6278;28;1
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D009;PSICHIATRIA;H4601D009 - PSICHIATRIA;0.958;1.0;0.9706;1;21
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D021;ODONTOIATRIA PROTESICA;H4601D021 - ODONTOIATRIA PROTESICA;0.968;0.963;0.9665;2;20
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D022;PATOLOGIE OTORINOLARINGOIATRICHE E MAXILLO-FACCIALI;H4601D022 - PATOLOGIE OTORINOLARINGOIATRICHE E MAXILLO-FACCIALI;0.913;0.963;0.928;3;19
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D019;MEDICINA LEGALE E STORIA DELLA ODONTOIATRIA;H4601D019 - MEDICINA LEGALE E STORIA DELLA ODONTOIATRIA;0.923;0.929;0.9248;4;18
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D007;ISTITUZIONI DI ANATOMIA E ISTOLOGIA PATOLOGICA;H4601D007 - ISTITUZIONI DI ANATOMIA E ISTOLOGIA PATOLOGICA;0.848;1.0;0.8936;5;17
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D024;ODONTOIATRIA RESTAURATIVA ED ORTODONZIA;H4601D024 - ODONTOIATRIA RESTAURATIVA ED ORTODONZIA;0.933;0.8;0.8931;6;16
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D012;DISCIPLINE GENERALI ODONTOSTOMATOLOGICHE;H4601D012 - DISCIPLINE GENERALI ODONTOSTOMATOLOGICHE;0.888;0.852;0.8772;7;15
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D020;CHIRURGIA ORALE;H4601D020 - CHIRURGIA ORALE;0.853;0.929;0.8758;8;14
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D023;PARADONTOLOGIA;H4601D023 - PARADONTOLOGIA;0.833;0.941;0.8654;9;13
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D014;FARMACOLOGIA ED ANESTESIOLOGIA;H4601D014 - FARMACOLOGIA ED ANESTESIOLOGIA;0.863;0.806;0.8459;10;12
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D015;TECNOLOGIE PROTESICHE ED ECONOMIA AZIENDALE;H4601D015 - TECNOLOGIE PROTESICHE ED ECONOMIA AZIENDALE;0.861;0.706;0.8145;11;11
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D008;RADIOLOGIA;H4601D008 - RADIOLOGIA;0.764;0.923;0.8117;12;10
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D006;FISIOLOGIA;H4601D006 - FISIOLOGIA;0.687;0.923;0.7578;13;9
H4601D;ODONTOIATRIA E PROTESI DENTARIA;H4601D - ODONTOIATRIA E PROTESI DENTARIA;H4601D005;SCIENZE UMANE GENERALI;H4601D005 - SCIENZE UMANE GENERALI;0.758;0.647;0.7247;14;8
